location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations
India,2021-10-17,11036111,896,125410,10,611583011
India,2021-10-18,11036488,377,125414,4,614414414
India,2021-10-19,11038123,1635,125433,19,617245817
India,2021-10-20,11040395,2272,125459,26,620077220
India,2021-10-21,11041515,1120,125471,12,622908622
India,2021-10-22,11043320,1805,125492,21,625740025
India,2021-10-23,11045542,2222,125517,25,628571428
India,2021-10-24,11047593,2051,125540,23,631402831
India,2021-10-25,11050306,2713,125571,31,634234234
India,2021-10-26,11052439,2133,125595,24,637065637
India,2021-10-27,11054803,2364,125622,27,639897039
India,2021-10-28,11056525,1722,125642,20,642728442
India,2021-10-29,11057073,548,125648,6,645559845
India,2021-10-30,11059455,2382,125675,27,648391248
India,2021-10-31,11061137,1682,125694,19,651222651
India,2021-11-01,11065341,4204,125742,48,654054054
India,2021-11-02,11068748,3407,125781,39,656885456
India,2021-11-03,11071819,3071,125816,35,659716859
India,2021-11-04,11073130,1311,125831,15,662548262
India,2021-11-05,11076909,3779,125873,42,665379665
India,2021-11-06,11080501,3592,125914,41,668211068
India,2021-11-07,11083125,2624,125944,30,671042471
India,2021-11-08,11086159,3034,125979,35,673873873
India,2021-11-09,11089164,3005,126013,34,676705276
India,2021-11-10,11092733,3569,126053,40,679536679
India,2021-11-11,11096866,4133,126100,47,682368082
India,2021-11-12,11100560,3694,126142,42,685199485
India,2021-11-13,11102653,2093,126166,24,688030888
India,2021-11-14,11107457,4804,126221,55,690862290
India,2021-11-15,11110702,3245,126257,36,693693693
India,2021-11-16,11114253,3551,126298,41,696525096
India,2021-11-17,11117831,3578,126338,40,699356499
India,2021-11-18,11122708,4877,126394,56,702187902
India,2021-11-19,11127613,4905,126450,56,705019305
India,2021-11-20,11132313,4700,126503,53,707850707
India,2021-11-21,11137270,4957,126559,56,710682110
India,2021-11-22,11142688,5418,126621,62,713513513
India,2021-11-23,11148323,5635,126685,64,716344916
India,2021-11-24,11153099,4776,126739,54,719176319
India,2021-11-25,11158937,5838,126806,67,722007722
India,2021-11-26,11164084,5147,126864,58,724839124
India,2021-11-27,11169913,5829,126930,66,727670527
India,2021-11-28,11176203,6290,127002,72,730501930
India,2021-11-29,11181384,5181,127061,59,733333333
India,2021-11-30,11187601,6217,127131,70,736164736
India,2021-12-01,11195192,7591,127218,87,738996138
India,2021-12-02,11201528,6336,127290,72,741827541
India,2021-12-03,11208687,7159,127371,81,744658944
India,2021-12-04,11215439,6752,127448,77,747490347
India,2021-12-05,11221512,6073,127517,69,750321750
India,2021-12-06,11229287,7775,127605,88,753153153
India,2021-12-07,11235513,6226,127676,71,755984555
India,2021-12-08,11243998,8485,127772,96,758815958
India,2021-12-09,11251769,7771,127861,89,761647361
India,2021-12-10,11260412,8643,127959,98,764478764
India,2021-12-11,11268033,7621,128045,86,767310167
India,2021-12-12,11276819,8786,128145,100,770141570
India,2021-12-13,11286281,9462,128253,108,772972972
India,2021-12-14,11294436,8155,128345,92,775804375
India,2021-12-15,11302312,7876,128435,90,778635778
India,2021-12-16,11311319,9007,128537,102,781467181
India,2021-12-17,11320548,9229,128642,105,784298584
India,2021-12-18,11329391,8843,128743,101,787129987
India,2021-12-19,11339968,10577,128863,120,789961389
India,2021-12-20,11349321,9353,128969,106,792792792
India,2021-12-21,11358906,9585,129078,109,795624195
India,2021-12-22,11367543,8637,129176,98,798455598
India,2021-12-23,11378212,10669,129297,121,801287001
India,2021-12-24,11387666,9454,129405,108,804118404
India,2021-12-25,11397781,10115,129520,115,806949806
India,2021-12-26,11408508,10727,129642,122,809781209
India,2021-12-27,11418370,9862,129754,112,812612612
India,2021-12-28,11429248,10878,129877,123,815444015
India,2021-12-29,11440076,10828,130000,123,818275418
India,2021-12-30,11450838,10762,130123,123,821106821
India,2021-12-31,11462059,11221,130250,127,823938223
India,2022-01-01,11474130,12071,130387,137,826769626
India,2022-01-02,11486388,12258,130527,140,829601029
India,2022-01-03,11498820,12432,130668,141,832432432
India,2022-01-04,11511478,12658,130812,144,835263835
India,2022-01-05,11524104,12626,130955,143,838095238
India,2022-01-06,11537191,13087,131104,149,840926640
India,2022-01-07,11550112,12921,131251,147,843758043
India,2022-01-08,11562835,12723,131395,144,846589446
India,2022-01-09,11575759,12924,131542,147,849420849
India,2022-01-10,11588323,12564,131685,143,852252252
India,2022-01-11,11601768,13445,131838,153,855083655
India,2022-01-12,11614563,12795,131983,145,857915057
India,2022-01-13,11628433,13870,132141,158,860746460
India,2022-01-14,11642645,14212,132302,161,863577863
India,2022-01-15,11656597,13952,132461,159,866409266
India,2022-01-16,11672204,15607,132638,177,869240669
India,2022-01-17,11687149,14945,132808,170,872072072
India,2022-01-18,11701079,13930,132966,158,874903474
India,2022-01-19,11716917,15838,133146,180,877734877
India,2022-01-20,11732499,15582,133323,177,880566280
India,2022-01-21,11748121,15622,133501,178,883397683
India,2022-01-22,11763099,14978,133671,170,886229086
India,2022-01-23,11779633,16534,133859,188,889060489
India,2022-01-24,11796494,16861,134051,192,891891891
India,2022-01-25,11812306,15812,134230,179,894723294
India,2022-01-26,11830051,17745,134432,202,897554697
India,2022-01-27,11846611,16560,134620,188,900386100
India,2022-01-28,11863334,16723,134810,190,903217503
India,2022-01-29,11879440,16106,134993,183,906048906
India,2022-01-30,11895599,16159,135177,184,908880308
India,2022-01-31,11913246,17647,135377,200,911711711
India,2022-02-01,11931166,17920,135581,204,914543114
India,2022-02-02,11948257,17091,135775,194,917374517
India,2022-02-03,11966231,17974,135979,204,920205920
India,2022-02-04,11983302,17071,136173,194,923037323
India,2022-02-05,12000294,16992,136366,193,925868725
India,2022-02-06,12018715,18421,136576,210,928700128
India,2022-02-07,12036076,17361,136773,197,931531531
India,2022-02-08,12055011,18935,136988,215,934362934
India,2022-02-09,12073847,18836,137202,214,937194337
India,2022-02-10,12092910,19063,137419,217,940025740
India,2022-02-11,12111872,18962,137634,215,942857142
India,2022-02-12,12130952,19080,137851,217,945688545
India,2022-02-13,12151045,20093,138080,229,948519948
India,2022-02-14,12170632,19587,138302,222,951351351
India,2022-02-15,12191087,20455,138535,233,954182754
India,2022-02-16,12211134,20047,138762,227,957014157
India,2022-02-17,12230712,19578,138985,223,959845559
India,2022-02-18,12248483,17771,139187,202,962676962
India,2022-02-19,12268639,20156,139416,229,965508365
India,2022-02-20,12288978,20339,139647,231,968339768
India,2022-02-21,12309642,20664,139882,235,971171171
India,2022-02-22,12330713,21071,140121,239,974002574
India,2022-02-23,12351625,20912,140359,238,976833976
India,2022-02-24,12373520,21895,140608,249,979665379
India,2022-02-25,12393734,20214,140837,229,982496782
India,2022-02-26,12415220,21486,141082,245,985328185
India,2022-02-27,12438181,22961,141342,260,988159588
India,2022-02-28,12461804,23623,141611,269,990990990
India,2022-03-01,12484848,23044,141873,262,993822393
India,2022-03-02,12508408,23560,142141,268,996653796
India,2022-03-03,12532020,23612,142409,268,999485199
India,2022-03-04,12555690,23670,142678,269,1002316602
India,2022-03-05,12579757,24067,142951,273,1005148005
India,2022-03-06,12603139,23382,143217,266,1007979407
India,2022-03-07,12627853,24714,143498,281,1010810810
India,2022-03-08,12651992,24139,143772,274,1013642213
India,2022-03-09,12675475,23483,144039,267,1016473616
India,2022-03-10,12700675,25200,144325,286,1019305019
India,2022-03-11,12725717,25042,144610,285,1022136422
India,2022-03-12,12750282,24565,144889,279,1024967824
India,2022-03-13,12775133,24851,145171,282,1027799227
India,2022-03-14,12799723,24590,145451,280,1030630630
India,2022-03-15,12824702,24979,145735,284,1033462033
India,2022-03-16,12850170,25468,146024,289,1036293436
India,2022-03-17,12874514,24344,146301,277,1039124839
India,2022-03-18,12899662,25148,146587,286,1041956241
India,2022-03-19,12926031,26369,146886,299,1044787644
India,2022-03-20,12951801,25770,147179,293,1047619047
India,2022-03-21,12978057,26256,147477,298,1050450450
India,2022-03-22,13005517,27460,147789,312,1053281853
India,2022-03-23,13032602,27085,148097,308,1056113256
India,2022-03-24,13060426,27824,148413,316,1058944658
India,2022-03-25,13085645,25219,148700,287,1061776061
India,2022-03-26,13112407,26762,149004,304,1064607464
India,2022-03-27,13139682,27275,149314,310,1067438867
India,2022-03-28,13167412,27730,149629,315,1070270270
India,2022-03-29,13195613,28201,149950,321,1073101673
India,2022-03-30,13223640,28027,150268,318,1075933075
India,2022-03-31,13251722,28082,150587,319,1078764478
India,2022-04-01,13281535,29813,150926,339,1081595881
India,2022-04-02,13309821,28286,151247,321,1084427284
India,2022-04-03,13339315,29494,151583,336,1087258687
India,2022-04-04,13368304,28989,151912,329,1090090090
India,2022-04-05,13397678,29374,152246,334,1092921492
India,2022-04-06,13426267,28589,152571,325,1095752895
India,2022-04-07,13456696,30429,152917,346,1098584298
India,2022-04-08,13486309,29613,153253,336,1101415701
India,2022-04-09,13514694,28385,153576,323,1104247104
India,2022-04-10,13543856,29162,153907,331,1107078507
India,2022-04-11,13574458,30602,154255,348,1109909909
India,2022-04-12,13605004,30546,154602,347,1112741312
India,2022-04-13,13634263,29259,154934,332,1115572715
India,2022-04-14,13664494,30231,155278,344,1118404118
India,2022-04-15,13694183,29689,155615,337,1121235521
India,2022-04-16,13724392,30209,155959,344,1124066924
India,2022-04-17,13753552,29160,156290,331,1126898326
India,2022-04-18,13783417,29865,156629,339,1129729729
India,2022-04-19,13814336,30919,156981,352,1132561132
India,2022-04-20,13845465,31129,157334,353,1135392535
India,2022-04-21,13874647,29182,157666,332,1138223938
India,2022-04-22,13905902,31255,158021,355,1141055341
India,2022-04-23,13937544,31642,158381,360,1143886743
India,2022-04-24,13970172,32628,158751,370,1146718146
India,2022-04-25,14001926,31754,159112,361,1149549549
India,2022-04-26,14035864,33938,159498,386,1152380952
India,2022-04-27,14068747,32883,159872,374,1155212355
India,2022-04-28,14100390,31643,160231,359,1158043758
India,2022-04-29,14131085,30695,160580,349,1160875160
India,2022-04-30,14164088,33003,160955,375,1163706563
India,2022-05-01,14195710,31622,161314,359,1166537966
India,2022-05-02,14229058,33348,161693,379,1169369369
India,2022-05-03,14261470,32412,162062,369,1172200772
India,2022-05-04,14294680,33210,162439,377,1175032175
India,2022-05-05,14328222,33542,162820,381,1177863577
India,2022-05-06,14361591,33369,163199,379,1180694980
India,2022-05-07,14394178,32587,163570,371,1183526383
India,2022-05-08,14427611,33433,163950,380,1186357786
India,2022-05-09,14460433,32822,164323,373,1189189189
India,2022-05-10,14495617,35184,164722,399,1192020592
India,2022-05-11,14529841,34224,165111,389,1194851994
India,2022-05-12,14564519,34678,165505,394,1197683397
India,2022-05-13,14597033,32514,165875,370,1200514800
India,2022-05-14,14630829,33796,166259,384,1203346203
India,2022-05-15,14665108,34279,166648,389,1206177606
India,2022-05-16,14699522,34414,167040,392,1209009009
India,2022-05-17,14733207,33685,167422,382,1211840411
India,2022-05-18,14766719,33512,167803,381,1214671814
India,2022-05-19,14801277,34558,168196,393,1217503217
India,2022-05-20,14835247,33970,168582,386,1220334620
India,2022-05-21,14868569,33322,168961,379,1223166023
India,2022-05-22,14902699,34130,169348,387,1225997425
India,2022-05-23,14936392,33693,169731,383,1228828828
India,2022-05-24,14970986,34594,170124,393,1231660231
India,2022-05-25,15006125,35139,170524,400,1234491634
India,2022-05-26,15042596,36471,170938,414,1237323037
India,2022-05-27,15077047,34451,171330,392,1240154440
India,2022-05-28,15112106,35059,171728,398,1242985842
India,2022-05-29,15147054,34948,172125,397,1245817245
India,2022-05-30,15181293,34239,172514,389,1248648648
India,2022-05-31,15216834,35541,172918,404,1251480051
India,2022-06-01,15252232,35398,173320,402,1254311454
India,2022-06-02,15286552,34320,173710,390,1257142857
India,2022-06-03,15322080,35528,174114,404,1259974259
India,2022-06-04,15358822,36742,174532,418,1262805662
India,2022-06-05,15394724,35902,174940,408,1265637065
India,2022-06-06,15429909,35185,175339,399,1268468468
India,2022-06-07,15466327,36418,175753,414,1271299871
India,2022-06-08,15502098,35771,176160,407,1274131274
India,2022-06-09,15537444,35346,176561,401,1276962676
India,2022-06-10,15573232,35788,176968,407,1279794079
India,2022-06-11,15609200,35968,177377,409,1282625482
India,2022-06-12,15645016,35816,177784,407,1285456885
India,2022-06-13,15681232,36216,178195,411,1288288288
India,2022-06-14,15717571,36339,178608,413,1291119691
India,2022-06-15,15753402,35831,179015,407,1293951093
India,2022-06-16,15789709,36307,179428,413,1296782496
India,2022-06-17,15826081,36372,179841,413,1299613899
India,2022-06-18,15862321,36240,180253,412,1302445302
India,2022-06-19,15898598,36277,180665,412,1305276705
India,2022-06-20,15935484,36886,181085,420,1308108108
India,2022-06-21,15972038,36554,181500,415,1310939510
India,2022-06-22,16008420,36382,181913,413,1313770913
India,2022-06-23,16043513,35093,182312,399,1316602316
India,2022-06-24,16079956,36443,182726,414,1319433719
India,2022-06-25,16113919,33963,183112,386,1322265122
India,2022-06-26,16151653,37734,183541,429,1325096525
India,2022-06-27,16189034,37381,183966,425,1327927927
India,2022-06-28,16226431,37397,184391,425,1330759330
India,2022-06-29,16263056,36625,184807,416,1333590733
India,2022-06-30,16300058,37002,185227,420,1336422136
India,2022-07-01,16336939,36881,185647,420,1339253539
India,2022-07-02,16374353,37414,186072,425,1342084942
India,2022-07-03,16410310,35957,186480,408,1344916344
India,2022-07-04,16446838,36528,186895,415,1347747747
India,2022-07-05,16483388,36550,187311,416,1350579150
India,2022-07-06,16519974,36586,187726,415,1353410553
India,2022-07-07,16557186,37212,188149,423,1356241956
India,2022-07-08,16595629,38443,188586,437,1359073359
India,2022-07-09,16632852,37223,189009,423,1361904761
India,2022-07-10,16669702,36850,189428,419,1364736164
India,2022-07-11,16707219,37517,189854,426,1367567567
India,2022-07-12,16743044,35825,190261,407,1370398970
India,2022-07-13,16779521,36477,190676,415,1373230373
India,2022-07-14,16814892,35371,191078,402,1376061776
India,2022-07-15,16852357,37465,191504,426,1378893178
India,2022-07-16,16889464,37107,191925,421,1381724581
India,2022-07-17,16925990,36526,192340,415,1384555984
India,2022-07-18,16961589,35599,192745,405,1387387387
India,2022-07-19,16997993,36404,193159,414,1390218790
India,2022-07-20,17034910,36917,193578,419,1393050193
India,2022-07-21,17072840,37930,194009,431,1395881595
India,2022-07-22,17109635,36795,194427,418,1398712998
India,2022-07-23,17146804,37169,194850,423,1401544401
India,2022-07-24,17183044,36240,195261,411,1404375804
India,2022-07-25,17219662,36618,195677,416,1407207207
India,2022-07-26,17255469,35807,196084,407,1410038610
India,2022-07-27,17291059,35590,196489,405,1412870012
India,2022-07-28,17326983,35924,196897,408,1415701415
India,2022-07-29,17363446,36463,197311,414,1418532818
India,2022-07-30,17399220,35774,197718,407,1421364221
India,2022-07-31,17435368,36148,198129,411,1424195624
India,2022-08-01,17471610,36242,198541,412,1427027027
India,2022-08-02,17506821,35211,198941,400,1429858429
India,2022-08-03,17542443,35622,199345,404,1432689832
India,2022-08-04,17577449,35006,199743,398,1435521235
India,2022-08-05,17612290,34841,200139,396,1438352638
India,2022-08-06,17647184,34894,200536,397,1441184041
India,2022-08-07,17682406,35222,200936,400,1444015444
India,2022-08-08,17718743,36337,201349,413,1446846846
India,2022-08-09,17754157,35414,201751,402,1449678249
India,2022-08-10,17789372,35215,202151,400,1452509652
India,2022-08-11,17825815,36443,202566,415,1455341055
India,2022-08-12,17861147,35332,202967,401,1458172458
India,2022-08-13,17896787,35640,203372,405,1461003861
India,2022-08-14,17931460,34673,203766,394,1463835263
India,2022-08-15,17966165,34705,204160,394,1466666666
India,2022-08-16,18001716,35551,204564,404,1469498069
India,2022-08-17,18036553,34837,204960,396,1472329472
India,2022-08-18,18070117,33564,205342,382,1475160875
India,2022-08-19,18105271,35154,205741,399,1477992277
India,2022-08-20,18140482,35211,206141,400,1480823680
India,2022-08-21,18175823,35341,206543,402,1483655083
India,2022-08-22,18210582,34759,206938,395,1486486486
India,2022-08-23,18245176,34594,207331,393,1489317889
India,2022-08-24,18280574,35398,207733,402,1492149292
India,2022-08-25,18313624,33050,208109,376,1494980694
India,2022-08-26,18346854,33230,208486,377,1497812097
India,2022-08-27,18380511,33657,208869,383,1500643500
India,2022-08-28,18414721,34210,209258,389,1503474903
India,2022-08-29,18450215,35494,209661,403,1506306306
India,2022-08-30,18483508,33293,210039,378,1509137709
India,2022-08-31,18518238,34730,210434,395,1511969111
India,2022-09-01,18551295,33057,210810,376,1514800514
India,2022-09-02,18585339,34044,211197,387,1517631917
India,2022-09-03,18618427,33088,211573,376,1520463320
India,2022-09-04,18651142,32715,211944,371,1523294723
India,2022-09-05,18684456,33314,212323,379,1526126126
India,2022-09-06,18717146,32690,212694,371,1528957528
India,2022-09-07,18750978,33832,213079,385,1531788931
India,2022-09-08,18784065,33087,213455,376,1534620334
India,2022-09-09,18815467,31402,213812,357,1537451737
India,2022-09-10,18848345,32878,214185,373,1540283140
India,2022-09-11,18880669,32324,214553,368,1543114543
India,2022-09-12,18912661,31992,214916,363,1545945945
India,2022-09-13,18944293,31632,215276,360,1548777348
India,2022-09-14,18976040,31747,215636,360,1551608751
India,2022-09-15,19006876,30836,215987,351,1554440154
India,2022-09-16,19039224,32348,216354,367,1557271557
India,2022-09-17,19069896,30672,216703,349,1560102960
India,2022-09-18,19101747,31851,217065,362,1562934362
India,2022-09-19,19133862,32115,217430,365,1565765765
India,2022-09-20,19166594,32732,217802,372,1568597168
